n1,n2,n3,d1_nm,d2_nm,d3_nm,reflectance
2,1.93333333333333,1,56,140,164,0.480748357755821
1.66666666666667,1.13333333333333,1,116,152,80,0.0372989726500263
1.93333333333333,1.6,1.53333333333333,104,92,92,0.114618934394413
1.93333333333333,1.33333333333333,1.6,92,128,68,0.23743919935918
1.06666666666667,1.4,1.86666666666667,200,188,32,0.0625965410600022
1.73333333333333,1.53333333333333,1.13333333333333,80,152,92,0.211393303885004
1.06666666666667,1.06666666666667,1.2,80,68,20,0.0206828729148127
1.4,1.73333333333333,1.2,92,68,104,0.068679422892029
2,1.26666666666667,1.4,32,128,152,0.17419628575511
1.53333333333333,1.86666666666667,1.26666666666667,68,80,200,0.00892910641554667
1.33333333333333,1.73333333333333,1.06666666666667,32,68,32,0.140197824435608
1,1.6,2,164,104,68,0.0255882836413427
1.53333333333333,1.6,1.33333333333333,44,188,104,0.0928504111121504
1.4,1.6,2,104,152,44,0.0350712813953041
2,1.2,1.2,176,176,32,0.188438978330336
2,1.93333333333333,1.53333333333333,104,56,104,0.078546838948673
1.8,1.2,1.06666666666667,68,68,128,0.240234550360439
1.6,1.06666666666667,1.26666666666667,92,32,176,0.0870985258211207
1.8,1.73333333333333,1.66666666666667,152,188,200,0.0914114263920028
1.66666666666667,1.93333333333333,1.6,140,80,164,0.160025476544541
1.8,1.53333333333333,1.06666666666667,116,116,56,0.11801562006946
1.06666666666667,1.6,1.2,200,188,152,0.034614482406037
1.6,1.26666666666667,1.06666666666667,44,128,116,0.0330507780306975
1.33333333333333,1.33333333333333,1.4,32,56,104,0.0237029518815352
1.66666666666667,1.86666666666667,1.06666666666667,188,188,188,0.320622731919476
1.93333333333333,1.73333333333333,1.8,56,56,152,0.131155213827643
1.8,1.53333333333333,1.46666666666667,20,188,140,0.0625473624608105
1.86666666666667,1.26666666666667,1,20,56,20,0.0425322038318465
1.66666666666667,1.06666666666667,1.53333333333333,176,164,176,0.0643866277444326
1.93333333333333,1.53333333333333,1.33333333333333,116,140,164,0.115293479946424
1.93333333333333,1.06666666666667,1.06666666666667,80,164,68,0.193642960001274
1.6,1.86666666666667,1.13333333333333,128,140,68,0.197073236679215
1.73333333333333,1,1.46666666666667,140,176,20,0.0442384000720424
1.93333333333333,1.66666666666667,1.73333333333333,200,164,20,0.176026182273313
1.66666666666667,1.46666666666667,2,140,140,140,0.0421187957060479
1.66666666666667,1.4,1.73333333333333,116,200,44,0.0354939641036448
1,1.8,1.33333333333333,164,152,188,0.0370596403375472
1.93333333333333,1.66666666666667,1.93333333333333,20,104,176,0.0484308237564455
1.86666666666667,1.06666666666667,1.06666666666667,32,128,80,0.211519705134498
1.26666666666667,1.06666666666667,1.46666666666667,20,32,92,0.0152515599761295
1.4,1.93333333333333,1.8,116,56,80,0.0139824222618444
1.33333333333333,1.4,1.4,128,104,32,0.0128455906766967
1.46666666666667,1.06666666666667,1.4,20,116,20,0.0378409879326515
1.8,1.8,1.8,92,56,104,0.116909818640871
2,1.6,2,152,20,200,0.134109943467249
1.33333333333333,1.06666666666667,1.66666666666667,44,140,188,0.0934644418254858
1.6,1.33333333333333,1.93333333333333,152,188,164,0.0160953781427174
1.93333333333333,1.26666666666667,1.6,104,20,140,0.177413219256136
1.33333333333333,1.73333333333333,1.33333333333333,128,140,176,0.0221040787004595
1,1.93333333333333,1.86666666666667,104,56,116,0.0959205035494825
1.46666666666667,1.2,1.93333333333333,200,176,44,0.131728410540147
1.06666666666667,1.4,1.6,140,188,140,0.0272113920804354
1.8,1,1.53333333333333,20,152,188,0.156138622060894
1.4,1.26666666666667,1.06666666666667,20,80,20,0.012263093579691
1.6,1.93333333333333,1,56,20,68,0.228788410187568
1.8,1.46666666666667,1.2,164,56,68,0.0916584940632515
1.26666666666667,1.66666666666667,1.53333333333333,68,128,32,0.00990877934723103
1.73333333333333,2,1,128,128,56,0.259006094013534
1.06666666666667,1.86666666666667,1.4,20,44,92,0.147852446211061
1.06666666666667,1.13333333333333,1.93333333333333,188,200,188,0.0945017720444623
1.73333333333333,1.93333333333333,1.86666666666667,128,152,176,0.0405515738507096
1.53333333333333,1.4,1.06666666666667,116,32,200,0.00924265763659856
1.8,1.86666666666667,1.46666666666667,164,188,32,0.132921371046231
1.33333333333333,1.06666666666667,1.6,44,104,20,0.0468299683430093
1.06666666666667,1.33333333333333,1.86666666666667,20,164,32,0.0410662153107778
1.66666666666667,2,1.53333333333333,92,128,188,0.0935428597708746
1.46666666666667,1.53333333333333,1.26666666666667,56,116,44,0.0354131805468473
1.53333333333333,1.13333333333333,1,56,44,128,0.262098293973043
1,1.46666666666667,1.6,32,140,56,0.0290557875296644
1.8,1.6,1.26666666666667,68,80,20,0.106184053388345
1.6,1.33333333333333,1.66666666666667,128,80,32,0.120297653414584
1.13333333333333,1.13333333333333,1.26666666666667,56,80,152,0.00407002034012703
1.26666666666667,1.4,1.93333333333333,116,188,44,0.0308519937431551
1.93333333333333,1.13333333333333,2,104,140,56,0.422550040210811
2,1.2,2,68,20,92,0.212943236231243
1.6,1.4,1.6,164,104,140,0.0129223949822451
1.33333333333333,1.4,1.2,176,104,104,0.0966722083356621
1.86666666666667,1.06666666666667,1.4,44,32,200,0.0972820502938831
1.06666666666667,1.6,1.46666666666667,176,188,92,0.0204396310503202
1.2,1,1.4,176,44,56,0.0580592114135518
1.73333333333333,1.06666666666667,2,176,116,116,0.12932454342819
1.4,1.46666666666667,1.73333333333333,32,56,104,0.00211279426347743
1.8,1.66666666666667,1.13333333333333,200,116,164,0.0384207656170078
1.2,2,1.6,152,188,188,0.0947773129163092
1.26666666666667,1.26666666666667,2,104,80,176,0.103576546220817
1,1.33333333333333,1.06666666666667,80,56,92,0.0568079166428826
2,1,1.8,44,104,56,0.426238569206989
1.53333333333333,1.53333333333333,1.33333333333333,104,128,188,0.0596763766106421
1.33333333333333,1.73333333333333,1.4,116,44,92,0.00729424478054944
1.53333333333333,1.06666666666667,1,140,68,164,0.000722289343875683
1.26666666666667,1.6,1.86666666666667,128,164,200,0.021170943678394
1.06666666666667,1.2,1.66666666666667,92,56,128,0.0175106420241829
1.8,1.06666666666667,1.13333333333333,116,140,104,0.0839425538906208
1.66666666666667,1.33333333333333,1.73333333333333,140,44,152,0.0725418433022423
1.66666666666667,1.13333333333333,1.13333333333333,116,32,56,0.216982785745017
1.66666666666667,1.4,1.26666666666667,140,164,104,0.102645683391497
2,1,1.8,152,200,68,0.303970969110861
1.13333333333333,2,1.8,188,128,44,0.0510894050719891
1.66666666666667,1.86666666666667,1.13333333333333,164,152,128,0.0129219601187004
1.93333333333333,1.66666666666667,1.53333333333333,200,44,128,0.157058964954852
1.86666666666667,1.66666666666667,1.2,80,44,164,0.0642947151122287
2,1,1.8,176,188,176,0.439148851299137
1.06666666666667,1.46666666666667,1.13333333333333,68,116,56,0.106913281470739
1.53333333333333,1.66666666666667,1.8,20,104,164,0.0469612367494796
1.13333333333333,1.06666666666667,1.66666666666667,164,176,80,0.0659701647153969
1.93333333333333,1.93333333333333,1.4,116,20,140,0.0246159016584033
1.73333333333333,1.53333333333333,1.93333333333333,20,128,176,0.0742537183913095
1.33333333333333,1.73333333333333,1.4,92,32,68,0.0299500192794012
1,1.2,1.73333333333333,92,128,128,0.0154558763350107
1.66666666666667,1.73333333333333,1.93333333333333,128,140,104,0.118818608797445
1.33333333333333,1.33333333333333,1.2,176,128,164,0.0630004068636101
1.33333333333333,1.46666666666667,2,200,32,152,0.078990350095747
1.4,1.46666666666667,1.66666666666667,104,68,164,0.0238660520678015
1.93333333333333,1.13333333333333,1.93333333333333,188,200,200,0.395947989223622
1.06666666666667,1.46666666666667,1,176,56,152,0.182416497384178
1.53333333333333,1.8,1.46666666666667,140,140,128,0.0628285136456289
1.66666666666667,1.86666666666667,1.33333333333333,128,68,104,0.134926040759178
1.8,1.2,1.4,128,20,92,0.0763457566017587
1.73333333333333,1.33333333333333,1.46666666666667,140,68,80,0.0487619908842967
1.06666666666667,1.26666666666667,1.53333333333333,104,44,20,0.0123048491581834
2,1.26666666666667,1.6,68,152,44,0.33030623261778
1.26666666666667,1.46666666666667,1.93333333333333,20,200,20,0.0830907760193844
1.4,1.46666666666667,1.2,128,116,176,0.0803028047964231
1.33333333333333,1.13333333333333,1.13333333333333,128,152,176,0.108738374886363
1.26666666666667,1,1.4,20,116,176,0.0348688221996418
1.6,1.2,1.93333333333333,164,20,176,0.11584636162527
1.86666666666667,1.8,1,116,116,56,0.295220083439067
1,1.13333333333333,1.8,116,176,104,0.0838755765598843
1.6,1.06666666666667,1.2,164,104,188,0.0439799788269318
1.8,1.66666666666667,1.4,200,32,164,0.129736552333658
1.4,2,1.4,104,20,20,0.0145699544394922
1.73333333333333,1.26666666666667,1.6,68,80,104,0.229280443214068
1.4,1.33333333333333,1.6,152,44,20,0.0510401307506859
1.46666666666667,1.26666666666667,1.4,140,104,68,0.0399158588503034
2,1.73333333333333,1.93333333333333,56,200,92,0.200943837510811
1.26666666666667,1.4,1.13333333333333,200,56,188,0.0893268329950478
1.33333333333333,1.53333333333333,1.93333333333333,20,104,140,0.047520477375762
1.06666666666667,1.8,1.6,116,164,80,0.0434239373702063
1.8,1.13333333333333,1.13333333333333,68,176,104,0.168267719564428
1.4,1.53333333333333,1.73333333333333,140,20,176,0.0190556036833953
1.2,1.66666666666667,2,104,164,68,0.0925762308409168
1.93333333333333,1.86666666666667,1.13333333333333,20,176,128,0.320578751608794
1.33333333333333,1.86666666666667,1.13333333333333,200,44,68,0.147614669183586
2,1.4,1.46666666666667,116,140,104,0.0762166141126065
1.4,1.53333333333333,1.73333333333333,68,92,20,0.0118504677472514
1.86666666666667,1.4,1.2,128,128,176,0.115102988346377
1.46666666666667,1.8,1.46666666666667,80,164,20,0.0379622294218289
2,1.8,1.4,68,128,56,0.185227240855568
1.2,1.26666666666667,1.26666666666667,44,80,80,0.0308457814180112
1.26666666666667,1.66666666666667,1.53333333333333,128,200,128,0.00111089985148539
1.53333333333333,1.93333333333333,1,176,104,152,0.342357565847816
1.46666666666667,1.8,1.6,116,68,32,0.0198511475404505
1.13333333333333,1.66666666666667,1.53333333333333,32,152,20,0.0353033498343904
2,2,1.53333333333333,200,152,164,0.201691814153306
1.2,1.8,1.93333333333333,164,80,152,0.0835473736199296
1,2,1.53333333333333,68,68,176,0.206497459010732
1,1.33333333333333,1.4,152,164,140,0.0140272724158778
1.46666666666667,1.46666666666667,1.6,152,200,152,0.0470316061917759
1.26666666666667,1.6,1.2,164,20,92,0.00905952114318609
1.06666666666667,1.8,1.66666666666667,140,92,128,0.0845650912134442
1.4,1.4,1.73333333333333,128,176,164,0.0165262756561438
1.4,1.53333333333333,1,200,152,44,0.106298495398837
1.93333333333333,1,1.06666666666667,200,152,92,0.26657267678675
1.26666666666667,1.8,1.6,20,176,152,0.0562451090267804
1.53333333333333,1.8,1.6,200,104,116,0.0891711733292989
1.6,1.86666666666667,1.26666666666667,20,188,140,0.234973747079599
1.46666666666667,1.06666666666667,1.26666666666667,164,140,68,0.00583018371246488
1.13333333333333,1.73333333333333,1.06666666666667,68,116,20,0.0821660818453742
1.53333333333333,1.8,1,104,104,20,0.0297022195089473
1.86666666666667,1.2,1.93333333333333,140,20,200,0.186165954248977
2,1.13333333333333,1.06666666666667,44,32,200,0.238637554273794
1.26666666666667,1.06666666666667,1,200,80,56,0.0291923198667926
1.8,1.4,1.33333333333333,140,80,44,0.0198970546166007
1.06666666666667,1.53333333333333,1.06666666666667,140,68,20,0.0191598158987983
1.8,1.46666666666667,1.6,20,152,56,0.0834602307626898
1.53333333333333,1.06666666666667,1.73333333333333,80,80,80,0.262850421769335
1.46666666666667,1.06666666666667,1.4,128,176,56,0.0706246646964584
1.73333333333333,2,2,116,152,164,0.0262694832119302
1.53333333333333,1,1.13333333333333,80,200,152,0.222501364759894
1.13333333333333,1.6,1.93333333333333,140,68,32,0.0469126048140988
1.26666666666667,1.53333333333333,1.26666666666667,20,44,152,0.101843200716611
1.26666666666667,1.13333333333333,1.4,188,68,116,0.0281347290710573
1.6,1.53333333333333,1.86666666666667,152,32,44,0.133166113466542
1.4,1.33333333333333,1.73333333333333,164,164,152,0.0174290177093234
1.26666666666667,1.4,1.46666666666667,200,80,32,0.0193539415479403
1,1.46666666666667,1.6,56,176,44,0.0493850831810151
1.93333333333333,1.46666666666667,1.53333333333333,32,92,44,0.10528079765062
1.93333333333333,1.2,1.6,152,200,188,0.0703195792975907
1.46666666666667,1,1.73333333333333,56,44,152,0.0273098445143811
1.4,1,2,200,116,92,0.167716071930328
1.26666666666667,1,1.4,188,32,176,0.0540819492889801
1.66666666666667,1.73333333333333,1.06666666666667,44,104,56,0.0895770845269356
2,1.26666666666667,1.13333333333333,152,176,188,0.0688260091396189
1.66666666666667,1.26666666666667,2,188,32,152,0.0503043690631007
1.8,1.6,1.66666666666667,176,188,116,0.0431303707508194
1.2,1.13333333333333,1.86666666666667,176,140,164,0.0447057660411608
1.06666666666667,1.8,1.66666666666667,128,68,140,0.07842204456993
1.46666666666667,1.8,1.46666666666667,104,44,188,0.00369081114032966
1.66666666666667,1.06666666666667,1.8,140,56,176,0.14758201137507
1.93333333333333,1.93333333333333,1,116,44,56,0.00599924655160443
1.2,1.93333333333333,1.93333333333333,44,176,56,0.120074614098639
1.6,1.33333333333333,1.93333333333333,128,20,32,0.0637819887855904
1.6,1.8,1.4,56,116,56,0.0059997959295928
1.6,1.2,1,152,104,80,0.0177405600333572
1.53333333333333,2,1.73333333333333,80,104,20,0.0175640812708042
1.8,1.93333333333333,1.46666666666667,92,20,80,0.088459425983658
1.26666666666667,1.26666666666667,1.46666666666667,200,68,164,0.0240975859231861
1.33333333333333,1.4,1.4,116,92,176,0.0234148369813836
1.4,1.93333333333333,1.2,68,44,20,0.0861656533129206
1.33333333333333,1.06666666666667,1.2,176,32,20,0.0686927390084673
1,1.73333333333333,1.6,80,80,44,0.0929803987334043
2,2,1.06666666666667,164,188,176,0.382860869503282
1.66666666666667,2,1.8,164,104,104,0.163874668431718
2,1.06666666666667,1.8,188,140,200,0.518394753354781
1.86666666666667,1.2,1.4,116,44,188,0.157628169262073
1.13333333333333,1,1.86666666666667,56,56,188,0.0681812511928873
1.2,1.4,1.8,164,20,44,0.0618629547481006
1.53333333333333,1.93333333333333,1.06666666666667,80,128,104,0.192352502250444
1.13333333333333,1.66666666666667,1.4,140,176,200,0.00777246794328437
1,1.6,1.8,20,92,44,0.023274622921611
1.73333333333333,1.13333333333333,1.53333333333333,128,44,128,0.150894359294058
1.46666666666667,1.93333333333333,1.2,188,104,80,0.248164968093667
1.13333333333333,1.93333333333333,1.2,20,56,92,0.301822183989725
1.4,1.4,1.53333333333333,92,56,188,0.0281962337341798
1.73333333333333,1.46666666666667,1.33333333333333,32,92,128,0.0577192917248577
1.93333333333333,1.66666666666667,1.26666666666667,152,32,164,0.139944197312864
1.4,1.2,1.93333333333333,176,152,140,6.52348273843681e-05
1.2,1,1.86666666666667,20,104,116,0.0874991743573506
1.2,1.06666666666667,1.86666666666667,32,140,164,0.0465822967261884
1.2,1.8,1,176,104,200,0.226276235668161
1.06666666666667,1,1.06666666666667,176,92,200,0.0319826425168215
1.73333333333333,1.4,1.6,116,128,164,0.0776440489026807
2,1.66666666666667,1.53333333333333,92,164,104,0.162253780381046
1,1,1.46666666666667,140,128,44,0.0363127413293856
1.86666666666667,1.26666666666667,1.66666666666667,80,152,20,0.260741604671328
1.6,1.73333333333333,1.33333333333333,32,152,56,0.0154350279434933
1.46666666666667,1,1.86666666666667,176,92,80,0.205670265055317
1.93333333333333,1.06666666666667,1.4,44,32,44,0.147454388455226
2,1.13333333333333,1.06666666666667,92,128,56,0.196520040878513
1.73333333333333,2,1.2,80,80,32,0.000712576358758907
1.33333333333333,1.06666666666667,1,152,80,116,0.0273506807079623
1.2,1.33333333333333,2,56,20,44,0.114131636674347
1.46666666666667,1.46666666666667,1.93333333333333,128,176,152,0.019234911537796
1.8,1.8,1.73333333333333,188,68,80,0.0726446630216343
1.46666666666667,1.6,1.06666666666667,128,152,140,0.224979738446898
1.4,1.66666666666667,1.73333333333333,68,32,188,0.031336723628728
1.6,1.46666666666667,1.33333333333333,200,80,32,0.0653537929908779
1,1.6,1.66666666666667,104,164,200,0.0529562145676911
1.46666666666667,1.86666666666667,1.53333333333333,152,68,140,0.098323564118735
1.33333333333333,1.66666666666667,2,128,176,20,0.00360026338321998
1.73333333333333,1.06666666666667,1.6,44,20,80,0.0334389921071801
1.93333333333333,1.06666666666667,2,56,44,188,0.118181723133297
1.06666666666667,1.93333333333333,1.33333333333333,56,116,128,0.0599132787889079
1.2,2,1.13333333333333,80,128,68,0.0335169203581943
1.86666666666667,1.46666666666667,1.53333333333333,32,20,200,0.0888902890283775
1.73333333333333,1.6,1.6,200,116,164,0.061687731803464
1.66666666666667,1.93333333333333,1.33333333333333,164,152,152,0.0480318266346026
1.13333333333333,1.73333333333333,1.86666666666667,164,44,188,0.0900308370158312
1.2,1.73333333333333,1.2,116,68,164,0.100632158426964
2,1.26666666666667,1.2,56,128,68,0.199761071547008
1.53333333333333,1.93333333333333,1.93333333333333,20,80,128,0.169077783936809
1.46666666666667,1.2,1.4,20,104,176,0.00721406766492266
1.46666666666667,1,1.73333333333333,44,188,44,0.255581525719968
1.86666666666667,1.06666666666667,1.93333333333333,128,128,44,0.260941965017978
1,1.66666666666667,1.33333333333333,128,116,44,0.112045351313886
1.66666666666667,1.2,1.46666666666667,128,32,56,0.108556774012493
1.66666666666667,1.46666666666667,1.66666666666667,80,140,32,0.128534560223719
1.4,1.86666666666667,1.33333333333333,176,80,176,0.166927884259479
2,1.8,1.46666666666667,188,20,176,0.195939452867568
1.46666666666667,1.46666666666667,1.26666666666667,140,92,44,0.0132578134576758
1,1.2,1.86666666666667,32,68,152,0.0194096963779983
1.8,1.93333333333333,1.93333333333333,20,20,140,0.107364226729441
1.26666666666667,1.2,1.13333333333333,116,92,68,0.0446889390042789
1.4,1.26666666666667,1.73333333333333,20,140,56,0.0565578880457274
1.8,1.6,1.53333333333333,200,200,56,0.105835482737257
1.86666666666667,1.06666666666667,1.33333333333333,116,140,152,0.201512985926643
1.73333333333333,1.4,1.26666666666667,116,32,80,0.104761796192191
1.86666666666667,1.53333333333333,1.33333333333333,200,92,68,0.110289296882776
1.4,1.2,1.86666666666667,152,80,20,0.110144486050801
1.66666666666667,1.2,1.8,176,104,188,0.00988335900177976
1.86666666666667,1.66666666666667,1.46666666666667,44,20,164,0.137839688696116
1.33333333333333,2,1.06666666666667,152,116,104,0.27419372055624
1.6,1.33333333333333,1.46666666666667,152,20,200,0.0522934083622267
1.6,1.26666666666667,2,188,140,68,0.182252779432641
1.73333333333333,1.13333333333333,1.93333333333333,56,164,140,0.255636722214727
1.06666666666667,1.6,1.4,188,176,68,0.0139428440469564
1.26666666666667,1.33333333333333,1.93333333333333,68,20,80,0.0504413224555016
1.73333333333333,1.46666666666667,1.26666666666667,140,104,176,0.0878452104914353
1.93333333333333,1.4,1.66666666666667,188,116,164,0.187287799159478
2,1.86666666666667,1.26666666666667,32,152,68,0.14970528881388
1.06666666666667,1.06666666666667,1.46666666666667,164,68,32,0.0363004726517742
1.4,1.26666666666667,1.6,68,152,80,0.107787119630199
1.33333333333333,1.2,1.53333333333333,20,44,164,0.0106526122688697
1.33333333333333,1.93333333333333,1.66666666666667,140,128,32,0.0211341202475458
1.2,2,1.2,128,152,140,0.056445840373453
1.13333333333333,1.93333333333333,1.26666666666667,44,56,188,0.189732307249045
1.06666666666667,1.06666666666667,1.06666666666667,164,176,44,0.0188807583935667
1,1.86666666666667,1.73333333333333,32,164,176,0.0794377596870599
1.73333333333333,1.8,1.8,32,176,20,0.126257289470776
1.06666666666667,1.8,1.93333333333333,56,140,140,0.0385294806157649
1.73333333333333,1.93333333333333,1,200,128,164,0.176655136681751
1.13333333333333,1.93333333333333,1.66666666666667,116,32,104,0.0271289717528899
1.06666666666667,1.33333333333333,1.13333333333333,20,68,56,0.0222259004687128
1.2,1,1.13333333333333,32,164,188,0.0328403348099549
1.46666666666667,1,1.6,32,80,20,0.0222247591165539
1.66666666666667,1.66666666666667,1.2,152,176,116,0.000702700840999733
1.2,1.93333333333333,1.93333333333333,44,200,80,0.024880456594999
1.73333333333333,1.53333333333333,1.2,152,80,104,0.153145627076895
1.53333333333333,1.2,1.66666666666667,200,116,116,0.0592225729306104
1.13333333333333,1.53333333333333,1.2,116,116,116,0.0800593091666609
1.13333333333333,1.46666666666667,1.73333333333333,200,56,56,0.0652993174185891
2,1.66666666666667,1.26666666666667,116,176,140,0.0282637349141388
1.4,1.4,1.2,188,68,20,0.0113978213142806
1.13333333333333,1.46666666666667,1.53333333333333,92,80,20,0.00646586746829019
1.4,1.66666666666667,1.4,44,140,104,0.00661260846295068
1.86666666666667,1,1.46666666666667,80,140,116,0.442031923098157
1.2,1.93333333333333,1.8,44,92,68,0.056079855587368
1.53333333333333,1.73333333333333,1.33333333333333,176,164,116,0.0107758510835795
1.6,1.33333333333333,1.06666666666667,164,56,116,0.0580003902081305
1.4,1.66666666666667,1.4,44,128,80,0.0161198804574193
1,1.53333333333333,1.2,92,92,140,0.161385046882163
1.8,1.13333333333333,1.8,116,68,200,0.291752337807374
1.66666666666667,1.46666666666667,1.73333333333333,68,176,104,0.0356787100742412
1.66666666666667,1.86666666666667,1.66666666666667,140,116,164,0.121506705209288
1.2,1.2,1.33333333333333,56,200,56,0.0126313608023333
1.26666666666667,1.86666666666667,1.2,116,44,164,0.0910215387988286
1.13333333333333,1,1.53333333333333,140,80,140,0.0822589058801321
1.6,1.2,1.93333333333333,68,56,140,0.110796015846378
1.8,1.6,1.66666666666667,200,56,188,0.0818505630246337
1.53333333333333,1.13333333333333,1.13333333333333,128,152,56,0.0229184684973772
1.6,1.33333333333333,2,20,188,80,0.202540150104176
1.4,1.73333333333333,1.26666666666667,56,80,32,0.0808867798664872
1.66666666666667,1.13333333333333,1.93333333333333,80,128,152,0.293776688309384
1.6,1.46666666666667,1.53333333333333,104,200,200,0.0632487512709873
1.33333333333333,1.46666666666667,1.66666666666667,128,104,92,0.0261936386772723
1.53333333333333,1.73333333333333,1.46666666666667,32,152,80,0.0302566856621449
1.53333333333333,1.93333333333333,1.26666666666667,44,116,140,0.00133689051870782
1.06666666666667,1.06666666666667,1.8,68,56,32,0.0499584675966232
1.4,1.46666666666667,1.2,20,152,68,0.0465435462175879
1.93333333333333,1.06666666666667,1.86666666666667,104,176,80,0.250242435487415
1.13333333333333,1.46666666666667,1.2,92,68,116,0.0857948640059951
1.93333333333333,1.2,1.6,140,128,104,0.00577260706798956
1.33333333333333,1.93333333333333,1.33333333333333,68,80,56,0.10718354015907
2,1.06666666666667,1.93333333333333,20,140,116,0.26779149248591
1,1.33333333333333,1.8,80,164,188,0.0349387644990475
1.4,1.26666666666667,1.66666666666667,188,92,20,0.0167897933648562
1.33333333333333,1.06666666666667,1.8,140,176,140,0.0480040596291293
1.86666666666667,1.6,1.66666666666667,104,200,128,0.140432855300663
1.26666666666667,1.06666666666667,1.93333333333333,200,152,188,0.109831476723501
1.66666666666667,1.2,2,152,68,140,0.0560185112558979
1.46666666666667,1.33333333333333,1.2,116,200,128,0.126269496914237
1.66666666666667,1.06666666666667,1.33333333333333,116,68,164,0.182505150695066
1.73333333333333,1.93333333333333,1.86666666666667,80,68,68,0.0891789685668307
1.06666666666667,1.93333333333333,1.26666666666667,32,116,128,0.0800453553171123
1.46666666666667,1.73333333333333,1.6,128,68,116,0.0192555511864013
1.73333333333333,1.46666666666667,2,188,200,92,0.0358292559965543
1.6,1.73333333333333,1.66666666666667,68,68,32,0.0213027452073128
1.66666666666667,1.13333333333333,1.26666666666667,152,140,68,0.00397406825821234
1.13333333333333,1.66666666666667,1.6,104,104,68,0.0142567576697354
1.06666666666667,2,1.2,188,116,152,0.0670811056177176
1.6,1.6,1.46666666666667,20,152,188,0.0399991944925818
1,1.66666666666667,1.66666666666667,188,140,56,0.0558064718572961
1.26666666666667,1.93333333333333,1.8,20,56,32,0.153411536736874
1.06666666666667,1.13333333333333,1.4,68,200,200,0.032258853855956
1.86666666666667,1.26666666666667,1.26666666666667,104,20,152,0.110936406101196
1.6,1.46666666666667,1.86666666666667,68,44,188,0.0126802677651354
1.06666666666667,2,1.66666666666667,152,68,44,0.13205938313081
1.6,1.53333333333333,1.8,92,164,164,0.0711441047779423
1.4,1.06666666666667,1.06666666666667,140,200,164,0.150883036596195
1.93333333333333,1.2,1.8,140,92,44,0.0561944549016112
1.73333333333333,1.2,1.26666666666667,56,128,44,0.20301329057395
1.6,1.6,1.8,92,152,68,0.0247924233878003
1,1.73333333333333,1.46666666666667,80,104,56,0.107015736463615
2,1.86666666666667,1.06666666666667,20,128,200,0.0565868564314638
1.93333333333333,1.4,1.46666666666667,140,164,80,0.0314489045508294
1.26666666666667,1.6,1.6,80,44,164,0.0147886397802852
1.4,1.4,1.26666666666667,116,176,164,0.0542538082626084
1.66666666666667,1.33333333333333,1.4,116,44,92,0.0894180388248433
2,1.93333333333333,1,68,188,140,0.242890299249814
1.8,1,1.33333333333333,116,152,32,0.21316647397023
1.8,1.6,1.4,80,80,92,0.0615626728608046
1.53333333333333,1.53333333333333,1,200,92,200,0.151364816546014
1.4,2,1.33333333333333,20,152,44,0.0462252497370985
1.4,1.33333333333333,1.46666666666667,104,44,92,0.0367135318616877
1.53333333333333,1.86666666666667,1.93333333333333,164,128,164,0.0337644853181103
2,1.26666666666667,2,176,128,140,0.242394980355299
1.73333333333333,1.53333333333333,1.46666666666667,56,32,140,0.103548948039234
1.93333333333333,1.8,1.13333333333333,176,128,176,0.102612330190725
1.86666666666667,1.33333333333333,1.86666666666667,92,104,20,0.26959321717484
1.53333333333333,1.8,1.86666666666667,176,68,164,0.134089901088952
1.4,1.06666666666667,1.86666666666667,68,32,188,0.00269014109345785
1.8,1,1.06666666666667,44,68,20,0.203408142135169
2,1.8,1.06666666666667,152,188,116,0.330308792007656
1.93333333333333,1.2,1.86666666666667,200,116,80,0.492813734904999
1.8,1.46666666666667,1.33333333333333,200,164,20,0.0916316039230851
1.26666666666667,1,1.33333333333333,140,140,92,0.0782754030614238
1.93333333333333,1.13333333333333,1.6,92,68,140,0.343421688289104
1,1.13333333333333,1.8,128,140,188,0.0307529256261006
1.53333333333333,1.4,1.6,92,188,128,0.0341649830105588
1,1.6,1.4,152,140,176,0.0398242466031814
1.6,1,1.6,20,200,32,0.142494703328984
1.33333333333333,1.13333333333333,1.93333333333333,152,80,56,0.245154373735446
1.6,1.33333333333333,1.2,152,104,200,0.0575568435182042
1.8,1.06666666666667,1.66666666666667,116,44,188,0.185908502221263
1.8,1.73333333333333,1.8,20,164,56,0.131999912113054
1.93333333333333,1.33333333333333,1.4,116,188,128,0.0803103858938907
1.93333333333333,1,1.2,128,164,80,0.0149510362694182
1.4,1.2,1,140,104,104,0.0065852650500838
1.33333333333333,1.8,1.26666666666667,164,152,176,0.00600142357347262
1.66666666666667,1.86666666666667,1,176,152,152,0.107951051257239
1.06666666666667,1.93333333333333,1.93333333333333,176,164,56,0.151630322389136
1.26666666666667,1,1.73333333333333,140,20,80,0.075266605074306
1,1.4,1.33333333333333,200,128,68,0.0560032458537591
1.33333333333333,1.46666666666667,1.66666666666667,68,104,164,0.0181820425840493
2,1.6,1.8,32,176,104,0.0592565691003815
1,1.46666666666667,1.26666666666667,152,44,200,0.0518322098979351
1.93333333333333,1.73333333333333,1.8,104,20,176,0.0644435024481605
1.13333333333333,1.13333333333333,1.66666666666667,188,80,56,0.0760036191537811
1.06666666666667,1.53333333333333,1.2,140,116,164,0.0591053811807469
1.66666666666667,1.66666666666667,1.06666666666667,56,32,116,0.322183051395306
